alcohol,category,country,price,rating,region,varietal,vintage
13.5,Red,Portugal,8,86,Alentejano,Portuguese Red,2012
14,Red,Portugal,7,86,Alentejano,Portuguese Red,2010
14.5,Red,Portugal,11,86,Tejo,Portuguese Red,2011
13.5,Red,Portugal,10,86,Tejo,Portuguese Red,2012
13,Red,Portugal,9,86,Tejo,Touriga Nacional-Cabernet Sauvignon,2012
14,Red,Portugal,21,86,Alentejano,Portuguese Red,2012
13,Red,Portugal,11,86,Península de Setúbal,Castelão,2011
13,Red,Portugal,10,86,Tejo,Portuguese Red,2012
14.5,Red,Portugal,15,86,Península de Setúbal,Portuguese Red,2009
14,Red,Portugal,10,86,Lisboa,Portuguese Red,2010
14,Red,Portugal,10,86,Alentejano,Portuguese Red,2010
13.5,Red,Portugal,8,86,Tejo,Portuguese Red,2011
14,Red,Portugal,8,86,Douro,Portuguese Red,2011
13.5,Red,Portugal,13,86,Tejo,Portuguese Red,2010
13,Red,Portugal,14,86,Tejo,Portuguese Red,2010
13.5,Red,Portugal,11,86,Tejo,Portuguese Red,2010
13.5,Red,Portugal,15,86,Lisboa,Portuguese Red,2015
14,Red,Portugal,10,86,Lisboa,Portuguese Red,2014
14,Red,Portugal,13,86,Alentejano,Portuguese Red,2015
13.5,Red,Portugal,9,86,Alentejano,Portuguese Red,2015
12.5,Red,Portugal,9,86,Tejo,Portuguese Red,2013
13,Red,Portugal,10,86,Douro,Portuguese Red,2014
14.5,Red,Portugal,14,86,Alentejano,Alfrocheiro,2015
13.5,Red,Portugal,19,86,Tejo,Portuguese Red,2013
13.5,Red,Portugal,13,86,Obidos,Portuguese Red,2013
13.5,Red,Portugal,7,86,Alentejano,Portuguese Red,2013
12,Red,Portugal,10,86,Lisboa,Portuguese Red,2014
13.5,Red,Portugal,14,86,Tejo,Portuguese Red,2015
14,Red,Portugal,9,86,Alentejano,Portuguese Red,2015
13.5,Red,Portugal,12,86,Alentejano,Portuguese Red,2014
13.5,Red,Portugal,10,86,Alentejano,Portuguese Red,2015
13,Red,Portugal,10,86,Douro,Portuguese Red,2015
14.5,Red,Portugal,9,86,Península de Setúbal,Touriga Nacional,2013
14,Red,Portugal,10,86,Alentejano,Portuguese Red,2015
14,Red,Portugal,10,86,Alentejano,Portuguese Red,2015
12.5,Red,Portugal,10,86,Douro,Portuguese Red,2015
14,Red,Portugal,20,86,Lisboa,Portuguese Red,2014
13.5,Red,Portugal,12,86,Alentejano,Portuguese Red,2015
13.5,Red,Portugal,10,86,Alentejano,Portuguese Red,2015
13.5,Red,Portugal,20,86,Douro,Portuguese Red,2011
15,Red,Portugal,15,86,Lisboa,Portuguese Red,2014
15.5,Red,Portugal,58,86,Douro,Portuguese Red,2011
14.5,Red,Portugal,15,86,Alentejano,Portuguese Red,2014
12.5,Red,Portugal,10,86,Douro,Portuguese Red,2015
13,Red,Portugal,14,86,Tejo,Merlot,2015
13.5,Red,Portugal,12,86,Tejo,Portuguese Red,2014
14,Red,Portugal,22,86,Península de Setúbal,Portuguese Red,2012
14,Red,Portugal,10,86,Alentejano,Portuguese Red,2013
13.5,Red,Portugal,10,86,Tejo,Portuguese Red,2013
14,Red,Portugal,12,86,Tejo,Touriga Nacional,2013
14,Red,Portugal,16,86,Alentejo,Portuguese Red,2014
13,Red,Portugal,10,86,Alentejano,Portuguese Red,2015
13.5,Red,Portugal,13,86,Alentejano,Portuguese Red,2017
13.5,Red,Portugal,12,86,Alentejano,Portuguese Red,2017
14,Red,Portugal,15,86,Lisboa,Portuguese Red,2017
13.5,Red,Portugal,9,86,Alentejano,Portuguese Red,2017
13,Red,Portugal,10,86,Lisboa,Portuguese Red,2016
13.5,Red,Portugal,9,86,Alentejano,Portuguese Red,2017
14,Red,Portugal,7,86,Tejo,Portuguese Red,2015
13,Red,Portugal,15,86,Lisboa,Portuguese Red,2016
14,Red,Portugal,18,86,Tejo,Portuguese Red,2014
14,Red,Portugal,12,86,Alentejano,Portuguese Red,2017
13,Red,Portugal,13,86,Lisboa,Portuguese Red,2016
14,Red,Portugal,18,86,Tejo,Portuguese Red,2015
13,Red,Portugal,11,86,Tejo,Portuguese Red,2017
13.5,Red,Portugal,10,86,Península de Setúbal,Portuguese Red,2017
14.5,Red,Portugal,10,86,Portuguese Table Wine,Portuguese Red,
12.5,Red,Portugal,12,86,Tejo,Portuguese Red,2017
13.5,Red,Portugal,10,86,Lisboa,Portuguese Red,2017
13,Red,Portugal,15,86,Lisboa,Portuguese Red,2016
13,Red,Portugal,10,86,Douro,Portuguese Red,2016
13,Red,Portugal,10,86,Península de Setúbal,Portuguese Red,2016
13.5,Red,Portugal,9,86,Alentejano,Portuguese Red,2017
14,Red,Portugal,18,86,Tejo,Portuguese Red,2016
14.5,Red,Portugal,15,86,Douro,Portuguese Red,2015
13,Red,Portugal,10,86,Terras do Dão,Portuguese Red,2015
13,Red,Portugal,9,86,Douro,Portuguese Red,2016
14,Red,Portugal,11,86,Douro,Portuguese Red,2014
13,Red,Portugal,11,86,Península de Setúbal,Portuguese Red,2016
13.5,Red,Portugal,11,86,Dão,Portuguese Red,2015
14,Red,Portugal,10,86,Alentejano,Portuguese Red,2017
13.5,Red,Portugal,17,86,Douro,Portuguese Red,2015
13.5,Red,Portugal,10,86,Alentejano,Portuguese Red,2017
14.5,Red,Portugal,8,86,Alentejano,Portuguese Red,2016
14.5,Red,Portugal,16,86,Douro,Portuguese Red,2009
14.5,Red,Portugal,20,86,Tejo,Touriga Nacional,2009
13,Red,Portugal,9,86,Tejo,Touriga Nacional-Cabernet Sauvignon,2010
14,Red,Portugal,15,86,Setubal,Portuguese Red,2008
14,Red,Portugal,12,86,Tejo,Portuguese Red,2009
14,Red,Portugal,14,86,Alenquer,Portuguese Red,2007
13,Red,Portugal,9,86,Setubal,Portuguese Red,2010
14,Red,Portugal,14,86,Alentejo,Portuguese Red,2007
13,Red,Portugal,10,86,Dão,Portuguese Red,2008
13.5,Red,Portugal,10,86,Setubal,Portuguese Red,2009
13,Red,Portugal,9,86,Lisboa,Portuguese Red,2009
14.5,Red,Portugal,60,86,Alentejano,Syrah,2008
13,Red,Portugal,8,86,Lisboa,Portuguese Red,2008
14.5,Red,Portugal,19,86,Alentejano,Portuguese Red,2009
14,Red,Portugal,11,86,Bairrada,Portuguese Red,2007
13,Red,Portugal,14,86,Douro,Touriga Nacional,2009
13,Red,Portugal,9,86,Lisboa,Touriga Nacional,2008
13.5,Red,Portugal,12,86,Alentejano,Portuguese Red,2004
14.5,Red,Portugal,19,86,Algarve,Portuguese Red,2008
14,Red,Portugal,15,86,Lisboa,Portuguese Red,2012
13.5,Red,Portugal,7,86,Alentejano,Portuguese Red,2014
14,Red,Portugal,25,86,Tejo,Portuguese Red,2012
13,Red,Portugal,12,86,Tejo,Portuguese Red,2013
13.5,Red,Portugal,13,86,Douro,Portuguese Red,2013
13.5,Red,Portugal,15,86,Douro,Portuguese Red,2013
13.5,Red,Portugal,22,86,Tejo,Touriga Nacional,2012
13.5,Red,Portugal,7,86,Alentejano,Portuguese Red,2014
14,Red,Portugal,10,86,Alentejano,Portuguese Red,2013
13.5,Red,Portugal,13,86,Lisboa,Portuguese Red,2014
13,Red,Portugal,13,86,Douro,Portuguese Red,2013
13.5,Red,Portugal,17,86,Douro,Portuguese Red,2011
14.5,Red,Portugal,14,86,Tejo,Touriga Nacional,2012
13.5,Red,Portugal,11,86,Tejo,Portuguese Red,2013
13.5,Red,Portugal,11,86,Douro,Portuguese Red,2012
13.5,Red,Portugal,12,86,Alentejano,Portuguese Red,2013
14.5,Red,Portugal,24,86,Bairrada,Portuguese Red,2011
13,Red,Portugal,13,86,Alentejano,Portuguese Red,2013
13.5,Red,Portugal,25,86,Douro,Portuguese Red,2011
14,Red,Portugal,15,86,Douro,Portuguese Red,2012
14,Red,Portugal,15,86,Douro,Portuguese Red,2012
13.5,Red,Portugal,12,86,Alentejano,Portuguese Red,2013
14,Red,Portugal,10,86,Alentejano,Portuguese Red,2013
13,Red,Portugal,15,86,Lisboa,Portuguese Red,2013
14,Red,Portugal,15,86,Alentejo,Portuguese Red,2013
14,Red,Portugal,18,86,Douro,Portuguese Red,2012
13,Red,Portugal,8,86,Lisboa,Portuguese Red,2012
13,Red,Portugal,13,86,Lisboa,Portuguese Red,2012
14,Red,Portugal,12,86,Alentejano,Portuguese Red,2012
14,Red,Portugal,13,86,Alentejano,Portuguese Red,2013
14,Red,Portugal,45,86,Alentejano,Touriga Nacional,2012
13,Red,Portugal,7,86,Lisboa,Portuguese Red,2013
13.5,Red,Portugal,24,86,Bairrada,Portuguese Red,2011
13,Red,Portugal,8,86,Lisboa,Portuguese Red,2013
14,Red,Portugal,10,86,Alentejano,Portuguese Red,2009
13.5,Red,Portugal,9,86,Tejo,Portuguese Red,2009
13.5,Red,Portugal,13,86,Douro,Portuguese Red,2008
13.5,Red,Portugal,12,86,Setubal,Portuguese Red,2009
13.5,Red,Portugal,9,86,Península de Setúbal,Portuguese Red,2009
13.5,Red,Portugal,10,86,Palmela,Castelão,2009
13.5,Red,Portugal,13,86,Alentejano,Portuguese Red,2007
13.5,Red,Portugal,8,86,Lisboa,Cabernet Sauvignon and Tinta Roriz,2008
13.5,Red,Portugal,9,86,Lisboa,Portuguese Red,2008
14,Red,Portugal,19,86,Alentejano,Portuguese Red,2007
13,Red,Portugal,7,86,Dão,Portuguese Red,2008
13,Red,Portugal,9,86,Douro,Portuguese Red,2008
13.5,Red,Portugal,12,86,Alentejano,Portuguese Red,2009
13.5,Red,Portugal,8,86,Ribatejo,Portuguese Red,2007
13,Red,Portugal,13,86,Douro,Portuguese Red,2008
13,Red,Portugal,8,86,Alentejano,Portuguese Red,2008
13,Red,Portugal,10,86,Tejo,Portuguese Red,2007
13,Red,Portugal,11,86,Terras do Sado,Portuguese Red,2006
13.5,Red,Portugal,40,86,Douro,Portuguese Red,2009
13.5,Red,Portugal,13,86,Douro,Portuguese Red,2009
13.5,Red,Portugal,17,86,Alentejano,Touriga Nacional,2010
13,Red,Portugal,9,86,Douro,Portuguese Red,2010
13,Red,Portugal,13,86,Douro,Portuguese Red,2010
14,Red,Portugal,10,86,Lisboa,Aragonez,2009
12.5,Red,Portugal,7,86,Lisboa,Portuguese Red,2009
14,Red,Portugal,4,86,Alentejano,Portuguese Red,2010
13,Red,Portugal,10,86,Lisboa,Alicante Bouschet,2009
13.5,Red,Portugal,12,86,Alentejano,Portuguese Red,2011
14,Red,Portugal,15,86,Alentejo,Portuguese Red,2011
14,Red,Portugal,16,86,Alentejano,Portuguese Red,2009
12.5,Red,Portugal,8,86,Lisboa,Portuguese Red,2009
13,Red,Portugal,7,86,Alentejano,Portuguese Red,2010
14,Red,Portugal,10,86,Alentejano,Portuguese Red,2010
14,Red,Portugal,9,86,Alentejano,Portuguese Red,2013
14.5,Red,Portugal,15,86,Lisboa,Portuguese Red,2010
14,Red,Portugal,8,86,Alentejo,Portuguese Red,2013
12.5,Red,Portugal,10,86,Dão,Portuguese Red,2012
12.5,Red,Portugal,8,86,Dão,Portuguese Red,2012
14,Red,Portugal,11,86,Palmela,Castelão,2011
14,Red,Portugal,15,86,Alentejano,Portuguese Red,2012
13,Red,Portugal,7,86,Tejo,Touriga Nacional-Cabernet Sauvignon,2013
13.5,Red,Portugal,11,86,Alentejano,Portuguese Red,2011
14.5,Red,Portugal,22,86,Península de Setúbal,Portuguese Red,2009
13,Red,Portugal,11,86,Douro,Portuguese Red,2011
13.5,Red,Portugal,12,86,Douro,Portuguese Red,2012
14,Red,Portugal,38,86,Alentejano,Portuguese Red,2009
12,Red,Portugal,19,86,Douro,Portuguese Red,2010
15,Red,Portugal,9,86,Alentejano,Portuguese Red,2011
15,Red,Portugal,45,86,Alentejano,Portuguese Red,2011
13,Red,Portugal,9,86,Lisboa,Touriga Nacional,2011
14,Red,Portugal,12,86,Lisboa,Portuguese Red,2012
14.5,Red,Portugal,8,86,Alentejano,Portuguese Red,2012
13,Red,Portugal,8,86,Dão,Portuguese Red,2011
13.5,Red,Portugal,8,86,Tejo,Portuguese Red,2010
12.5,Red,Portugal,26,86,Douro,Portuguese Red,2010
14,Red,Portugal,16,86,Douro,Portuguese Red,2011
13.5,Red,Portugal,12,86,Alentejano,Portuguese Red,2012
13.5,Red,Portugal,7,86,Alentejano,Portuguese Red,2012
13,Red,Portugal,11,86,Península de Setúbal,Portuguese Red,2012
12.5,Red,Portugal,8,86,Lisboa,Portuguese Red,2011
14.5,Red,Portugal,12,86,Douro,Portuguese Red,2011
13,Red,Portugal,20,86,Douro,Portuguese Red,2011
14,Red,Portugal,13,86,Douro,Portuguese Red,2012
13,Red,Portugal,8,86,Douro,Portuguese Red,2006
13,Red,Portugal,10,86,Alentejano,Portuguese Red,2005
13.5,Red,Portugal,13,86,Bairrada,Cabernet Blend,2004
14,Red,Portugal,16,86,Alentejano,Portuguese Red,2007
12.5,Red,Portugal,8,86,Estremadura,Portuguese Red,2005
15,Red,Portugal,25,86,Table wine,Red Blend,2006
12.5,Red,Portugal,10,86,Douro,Portuguese Red,2005
13.5,Red,Portugal,9,86,Ribatejano,Portuguese Red,2007
13,Red,Portugal,18,86,Estremadura,Touriga Nacional,2005
13,Red,Portugal,10,86,Ribatejano,Portuguese Red,2004
13.5,Red,Portugal,10,86,Palmela,Castelão,2000
12.5,Red,Portugal,10,86,Douro,Portuguese Red,2005
14,Red,Portugal,11,86,Alentejano,Alicante Bouschet,2006
13.5,Red,Portugal,9,86,Alentejano,Portuguese Red,2006
14.5,Red,Portugal,19,86,Alentejano,Touriga Nacional,2004
14.5,Red,Portugal,11,86,Dão,Portuguese Red,2004
13.5,Red,Portugal,13,86,Douro,Portuguese Red,2005
13,Red,Portugal,10,86,Lisboa,Portuguese Red,2014
13,Red,Portugal,10,86,Tejo,Touriga Nacional,2014
14,Red,Portugal,18,86,Tejo,Syrah,2014
13.5,Red,Portugal,9,86,Douro,Portuguese Red,2014
14,Red,Portugal,8,86,Alentejano,Portuguese Red,2015
13.5,Red,Portugal,12,86,Alentejano,Portuguese Red,2016
13,Red,Portugal,9,86,Tejo,Touriga Nacional,2015
13.5,Red,Portugal,9,86,Alentejano,Portuguese Red,2016
13.5,Red,Portugal,9,86,Alentejano,Portuguese Red,2015
14,Red,Portugal,18,86,Lisboa,Portuguese Red,2015
13.5,Red,Portugal,12,86,Tejo,Portuguese Red,2015
14,Red,Portugal,18,86,Tejo,Touriga Nacional,2014
13,Red,Portugal,14,86,Douro,Portuguese Red,2015
13.5,Red,Portugal,11,86,Douro,Portuguese Red,2014
14,Red,Portugal,20,86,Tejo,Portuguese Red,2016
14,Red,Portugal,9,86,Alentejano,Portuguese Red,2016
15,Red,Portugal,12,86,Tejo,Alicante Bouschet,2015
13,Red,Portugal,10,86,Lisboa,Portuguese Red,2014
14,Red,Portugal,10,86,Lisboa,Portuguese Red,2016
13,Red,Portugal,11,86,Lisboa,Portuguese Red,2015
14,Red,Portugal,15,86,Tejo,Portuguese Red,2015
13.5,Red,Portugal,10,86,Tejo,Portuguese Red,2014
13.5,Red,Portugal,15,86,Douro,Portuguese Red,2014
12.5,Red,Portugal,10,86,Dão,Portuguese Red,2015
13.5,Red,Portugal,10,86,Lisboa,Portuguese Red,2015
13,Red,Portugal,7,86,Alentejano,Portuguese Red,2015
13.5,Red,Portugal,10,86,Tejo,Portuguese Red,2015
13.5,Red,Portugal,12,86,Alentejano,Portuguese Red,2015
13.5,Red,Portugal,15,86,Alentejano,Portuguese Red,2015
14,Red,Portugal,10,86,Beira Interior,Portuguese Red,2014
13.5,Red,Portugal,12,86,Tejo,Portuguese Red,2015
13,Red,Portugal,12,86,Tejo,Portuguese Red,2015
13,Red,Portugal,10,86,Douro,Portuguese Red,2014
13,Red,Portugal,9,86,Dão,Portuguese Red,2015
13,Red,Portugal,10,86,Dão,Portuguese Red,2014
13.5,Red,Portugal,13,86,Douro,Portuguese Red,2015
13.5,Red,Portugal,12,86,Península de Setúbal,Portuguese Red,2015
14,Red,Portugal,13,86,Dão,Touriga Nacional,2013
12.5,Red,Portugal,12,86,Douro,Portuguese Red,2000
13,Red,Portugal,19,86,Dão,Touriga Nacional Blend,2001
13,Red,Portugal,9,86,Alenquer,Red Blend,2001
13,Red,Portugal,10,86,Douro,Red Blend,2001
13,Red,Portugal,25,86,Alentejano,Red Blend,2000
14,Red,Portugal,21,86,Alentejano,Red Blend,2000
12.5,Red,Portugal,18,86,Dão,Red Blend,2000
14,Red,Portugal,17,86,Douro,Portuguese Red,2006
13.5,Red,Portugal,12,86,Alentejano,Portuguese Red,2008
12.5,Red,Portugal,11,86,Dão,Portuguese Red,2007
13,Red,Portugal,16,86,Alentejano,Portuguese Red,2004
13,Red,Portugal,28,86,Alentejo,Portuguese Red,2003
14,Red,Portugal,13,86,Trás-os-Montes,Portuguese Red,2004
14.5,Red,Portugal,13,86,Alentejo,Portuguese Red,2006
15.5,Red,Portugal,13,86,Douro,Touriga Nacional Blend,2004
13,Red,Portugal,10,86,Douro,Portuguese Red,2007
14,Red,Portugal,25,86,Douro,Portuguese Red,2007
13.5,Red,Portugal,17,86,Dão,Portuguese Red,2007
13,Red,Portugal,10,86,Dão,Portuguese Red,2006
13.5,Red,Portugal,11,86,Bairrada,Portuguese Red,2007
13,Red,Portugal,8,86,Beiras,Tinta Roriz,2006
13,Red,Portugal,9,86,Dão,Portuguese Red,2006
13,Red,Portugal,7,86,Estremadura,Touriga Nacional,2006
13.5,Red,Portugal,9,86,Bairrada,Portuguese Red,2006
13.5,Red,Portugal,11,86,Alentejano,Portuguese Red,2007
13,Red,Portugal,6,86,Tejo,Portuguese Red,2015
15,Red,Portugal,12,86,Alentejano,Syrah,2012
13,Red,Portugal,10,86,Tejo,Syrah,2013
12.5,Red,Portugal,8,86,Douro,Portuguese Red,2013
13,Red,Portugal,8,86,Douro,Portuguese Red,2014
13.5,Red,Portugal,15,86,Douro,Portuguese Red,2013
13.5,Red,Portugal,17,86,Dão,Touriga Nacional,2012
14,Red,Portugal,14,86,Alentejano,Portuguese Red,2011
14,Red,Portugal,14,86,Alentejano,Alfrocheiro,2014
14.5,Red,Portugal,13,86,Alentejano,Portuguese Red,2010
13,Red,Portugal,7,86,Península de Setúbal,Portuguese Red,2014
13.5,Red,Portugal,13,86,Tejo,Portuguese Red,2014
14,Red,Portugal,17,86,Douro,Portuguese Red,2014
14,Red,Portugal,15,86,Alentejo,Portuguese Red,2014
14,Red,Portugal,15,86,Alentejano,Portuguese Red,2014
14.5,Red,Portugal,14,86,Tejo,Trincadeira,2013
14.5,Red,Portugal,9,86,Alentejo,Portuguese Red,2014
14,Red,Portugal,10,86,Alentejano,Portuguese Red,2014
13.5,Red,Portugal,11,86,Douro,Portuguese Red,2014
13,Red,Portugal,14,86,Dão,Portuguese Red,2013
14.5,Red,Portugal,14,86,Tejo,Touriga Nacional,2013
14,Red,Portugal,13,86,Tejo,Portuguese Red,2014
13,Red,Portugal,15,86,Tejo,Portuguese Red,2012
12.5,Red,Portugal,13,86,Tejo,Touriga Nacional,2013
13.5,Red,Portugal,9,86,Alentejo,Portuguese Red,2014
12.5,Red,Portugal,10,86,Tejo,Touriga Nacional-Cabernet Sauvignon,2014
13,Red,Portugal,10,86,Tejo,Touriga Nacional-Cabernet Sauvignon,2014
14,Red,Portugal,10,86,Douro,Portuguese Red,2011
13.5,Red,Portugal,32,86,Douro,Bastardo,2014
14,Red,Portugal,15,86,Alentejano,Syrah,2013
14.5,Red,Portugal,9,86,Alentejano,Portuguese Red,2014
14,Red,Portugal,20,86,Douro,Portuguese Red,2011
13.5,Red,Portugal,9,86,Douro,Portuguese Red,2013
14,Red,Portugal,13,86,Alentejano,Portuguese Red,2013
14,Red,Portugal,17,86,Alentejano,Portuguese Red,2013
13.5,Red,Portugal,13,86,Douro,Portuguese Red,2014
13,Red,Portugal,14,86,Tejo,Merlot,2014
14,Red,Portugal,13,86,Alentejano,Portuguese Red,2013
13.5,Red,Portugal,13,86,Douro,Portuguese Red,2013
13,Red,Portugal,10,86,Beira Interior,Portuguese Red,2013
12.5,Red,Portugal,9,86,Lisboa,Portuguese Red,2016
13.5,Red,Portugal,14,86,Lisboa,Syrah,2016
13,Red,Portugal,10,86,Lisboa,Portuguese Red,2016
13.5,Red,Portugal,11,86,Douro,Portuguese Red,2016
13.5,Red,Portugal,20,86,Douro,Portuguese Red,2015
13,Red,Portugal,15,86,Douro,Portuguese Red,2015
13,Red,Portugal,10,86,Douro,Portuguese Red,2016
13,Red,Portugal,18,86,Douro,Portuguese Red,2015
14.5,Red,Portugal,8,86,Tejo,Trincadeira,2015
13.5,Red,Portugal,12,86,Península de Setúbal,Portuguese Red,2016
14,Red,Portugal,18,86,Tejo,Portuguese Red,2016
14,Red,Portugal,25,86,Alentejano,Portuguese Red,2016
13.5,Red,Portugal,10,86,Alentejano,Portuguese Red,2016
13.5,Red,Portugal,10,86,Tejo,Portuguese Red,2016
12.5,Red,Portugal,9,86,Lisboa,Portuguese Red,2015
13,Red,Portugal,10,86,Dão,Portuguese Red,2015
13,Red,Portugal,10,86,Península de Setúbal,Portuguese Red,2015
13,Red,Portugal,13,86,Alentejano,Portuguese Red,2016
13.5,Red,Portugal,15,86,Tejo,Portuguese Red,2015
14,Red,Portugal,12,86,Alentejano,Portuguese Red,2016
13.5,Red,Portugal,15,86,Alentejano,Portuguese Red,2016
13,Red,Portugal,10,86,Dão,Portuguese Red,2016
13,Red,Portugal,12,86,Alentejano,Portuguese Red,2016
13,Red,Portugal,7,86,Douro,Portuguese Red,2015
13,Red,Portugal,9,86,Douro,Portuguese Red,2015
13.5,Red,Portugal,10,86,Alentejano,Portuguese Red,2016
13.5,Red,Portugal,12,86,Douro,Portuguese Red,2014
14,Red,Portugal,12,86,Alentejano,Portuguese Red,2016
14,Red,Portugal,13,86,Douro,Portuguese Red,2015
13,Red,Portugal,13,86,Lisboa,Portuguese Red,2016
14,Red,Portugal,20,86,Lisboa,Portuguese Red,2015
13.5,Red,Portugal,9,86,Alentejano,Portuguese Red,2016
13,Red,Portugal,10,86,Lisboa,Portuguese Red,2016
13.5,Red,Portugal,9,86,Alentejano,Portuguese Red,2016
14.5,Red,Portugal,16,85,Estremadura,Touriga Nacional,2004
13.5,Red,Portugal,10,85,Ribatejano,Red Blend,2004
13.5,Red,Portugal,13,85,Douro,Red Blend,2003
13.5,Red,Portugal,16,85,Douro Superior,Portuguese Red,2004
13,Red,Portugal,16,85,Douro,Tinta Roriz,2003
13.5,Red,Portugal,12,85,Alentejano,Red Blend,2002
12,Red,Portugal,6,85,Estremadura,Portuguese Red,2003
13,Red,Portugal,9,85,Alentejano,Portuguese Red,2003
14,Red,Portugal,15,85,Alentejano,Red Blend,2002
13,Red,Portugal,15,85,Douro,Portuguese Red,2003
13,Red,Portugal,34,85,Douro,Touriga Nacional,1997
13,Red,Portugal,30,85,Alentejo,Red Blend,1998
13,Red,Portugal,9,85,Ribatejo,Portuguese Red,1999
12.5,Red,Portugal,16,85,Dão,Portuguese Red,1998
13.5,Red,Portugal,5,85,Douro,Touriga Nacional,1999
14,Red,Portugal,10,85,Alentejano,Portuguese Red,2011
13,Red,Portugal,9,85,Lisboa,Portuguese Red,2010
14,Red,Portugal,12,85,Tejo,Portuguese Red,2011
14,Red,Portugal,5,85,Alentejano,Portuguese Red,2011
13.5,Red,Portugal,5,85,Tejo,Portuguese Red,2012
14,Red,Portugal,21,85,Douro,Touriga Nacional,2011
13.5,Red,Portugal,10,85,Tejo,Portuguese Red,2010
13,Red,Portugal,9,85,Lisboa,Touriga Nacional-Cabernet Sauvignon,2010
13,Red,Portugal,16,85,Tejo,Trincadeira,2009
14,Red,Portugal,18,85,Douro,Portuguese Red,2011
11.5,Red,Portugal,6,85,Lisboa,Portuguese Red,2011
14,Red,Portugal,12,85,Alentejano,Portuguese Red,2010
13,Red,Portugal,9,85,Península de Setúbal,Portuguese Red,2011
13,Red,Portugal,11,85,Península de Setúbal,Portuguese Red,2012
13.5,Red,Portugal,10,85,Alentejano,Aragonez,2011
13.5,Red,Portugal,11,85,Tejo,Portuguese Red,2009
14,Red,Portugal,8,85,Tejo,Portuguese Red,2010
13.5,Red,Portugal,10,85,Tejo,Portuguese Red,2010
14.5,Red,Portugal,10,85,Bairrada,Portuguese Red,2009
13,Red,Portugal,10,85,Lisboa,Portuguese Red,2015
13.5,Red,Portugal,10,85,Lisboa,Portuguese Red,2014
13.5,Red,Portugal,10,85,Lisboa,Pinot Noir,2013
13,Red,Portugal,10,85,Alentejano,Portuguese Red,2015
13.5,Red,Portugal,10,85,Lisboa,Portuguese Red,2015
12.5,Red,Portugal,9,85,Lisboa,Portuguese Red,2015
85,Red,Portugal,12,85,Tejo,Portuguese Red,2013
12.5,Red,Portugal,8,85,Douro,Portuguese Red,2015
13,Red,Portugal,7,85,Lisboa,Portuguese Red,2015
13.5,Red,Portugal,14,85,Tejo,Portuguese Red,2013
13,Red,Portugal,12,85,Alentejano,Portuguese Red,2014
14,Red,Portugal,15,85,Alentejano,Portuguese Red,2014
12.5,Red,Portugal,10,85,Lisboa,Portuguese Red,2015
13.5,Red,Portugal,10,85,Tejo,Portuguese Red,2015
13,Red,Portugal,8,85,Alentejano,Portuguese Red,2015
12.5,Red,Portugal,9,85,Lisboa,Portuguese Red,2014
13.5,Red,Portugal,10,85,Lisboa,Portuguese Red,2015
13,Red,Portugal,10,85,Lisboa,Portuguese Red,2015
14,Red,Portugal,12,85,Palmela,Castelão,2013
14,Red,Portugal,7,85,Alentejano,Portuguese Red,2013
14,Red,Portugal,12,85,Tejo,Syrah,2013
14,Red,Portugal,8,85,Alentejano,Portuguese Red,2014
13.5,Red,Portugal,10,85,Tejo,Portuguese Red,2016
13,Red,Portugal,9,85,Douro,Portuguese Red,2015
13,Red,Portugal,9,85,Lisboa,Portuguese Red,2017
13.5,Red,Portugal,9,85,Alentejano,Portuguese Red,2017
15.5,Red,Portugal,20,85,Tejo,Syrah,2015
14.5,Red,Portugal,7,85,Tejo,Portuguese Red,2016
14.5,Red,Portugal,7,85,Portuguese Table Wine,Portuguese Red,
13.5,Red,Portugal,10,85,Alentejano,Portuguese Red,2017
13.5,Red,Portugal,14,85,Tejo,Tinta Miúda,2016
13,Red,Portugal,10,85,Lisboa,Portuguese Red,2017
13.5,Red,Portugal,12,85,Península de Setúbal,Portuguese Red,2017
14.5,Red,Portugal,7,85,Tejo,Portuguese Red,2016
14,Red,Portugal,12,85,Tejo,Syrah,2016
14,Red,Portugal,10,85,Alentejano,Portuguese Red,2017
14,Red,Portugal,13,85,Alentejano,Portuguese Red,2017
14,Red,Portugal,9,85,Lisboa,Portuguese Red,2017
12.5,Red,Portugal,10,85,Douro,Portuguese Red,2016
13,Red,Portugal,12,85,Dão,Portuguese Red,2015
13.5,Red,Portugal,10,85,Lisboa,Portuguese Red,2016
13,Red,Portugal,7,85,Tejo,Portuguese Red,2017
13,Red,Portugal,7,85,Alentejano,Portuguese Red,2016
13.5,Red,Portugal,13,85,Alentejano,Portuguese Red,2016
13,Red,Portugal,10,85,Lisboa,Portuguese Red,2016
13,Red,Portugal,8,85,Dão,Portuguese Red,2016
14,Red,Portugal,12,85,Tejo,Portuguese Red,2015
14,Red,Portugal,12,85,Palmela,Castelão,2015
14,Red,Portugal,10,85,Douro,Portuguese Red,2014
14,Red,Portugal,12,85,Tejo,Portuguese Red,2017
13.5,Red,Portugal,20,85,Alentejano,Portuguese Red,2015
13,Red,Portugal,15,85,Lisboa,Portuguese Red,2016
11.5,Red,Portugal,10,85,Vinho Verde,Portuguese Red,2016
13.5,Red,Portugal,9,85,Douro,Portuguese Red,2009
12.5,Red,Portugal,9,85,Dão,Portuguese Red,2009
